filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
jazz.00087.au,0.341942689963,0.0458031818271,1845.55181065,2730.71546596,4328.30716065,0.042829295061,-341.089166239,89.818191959,44.5467562904,28.8588103771,16.3350770351,10.5983097248,6.99761095118,0.8238781605,6.10390890194,7.1346719273,5.42235675776,2.74781165421,9.36876300114,5.57707196659,3.78278154217,3.16269247469,0.284590234129,-1.37588581407,-1.58266694687,-1.98987332791,jazz
jazz.00074.au,0.294941909773,0.112784892321,2414.82373899,2552.50950978,5135.16894834,0.0955731182276,-149.174184572,79.0888628401,2.02578314395,27.6228978865,0.308997416743,1.71645363431,-3.61262457406,-0.156505551874,-5.0330346411,1.25140052202,1.14848928377,-0.616935339704,1.82083981234,-2.0583083106,-6.00416428526,-4.92558970429,-3.95935967676,-3.56298150764,-0.853495077095,-2.18257192501,jazz
jazz.00025.au,0.267811938689,0.0694020837545,1697.9231434,2065.67569913,3805.66032103,0.0636243318257,-237.630576214,108.315095011,2.02965119084,41.7671272435,-10.4624018346,16.9397320704,-8.59602069957,12.7944788132,-9.114665884,15.9418500524,-6.52901975455,7.16965005946,-8.25374392697,-0.20127066369,-8.69865356061,-2.2501819816,-4.73124456112,-3.51025114604,1.460405199,2.41413707112,jazz
jazz.00011.au,0.300196944005,0.071205213666,1826.03658945,2108.18490125,4011.73407493,0.0769205477216,-192.490773326,113.169545239,-6.35708159299,39.576758421,-9.17357126362,17.2037222554,-19.0938257444,12.1880130017,-15.4709749083,9.68204568963,-10.951188134,12.930518633,-7.27475427671,8.48422571325,-4.16196120976,0.972710183679,-7.13247867915,1.18956375259,-1.17054448109,-1.28801954219,jazz
jazz.00040.au,0.236693857308,0.138092920184,1317.05584167,1475.3114866,2778.9665293,0.0548605904122,-179.7676379,147.764528007,-20.4764911801,58.6281950977,-23.7994880556,2.46576905131,-3.19023697743,-9.31356776116,-5.75396544693,-0.427333936816,-8.35788726812,3.10142797364,-6.84626482197,-4.38626761535,-1.17885628052,-4.27210192714,-0.556395158274,-3.58071207742,1.50550259877,-0.601378467279,jazz
jazz.00060.au,0.284957618048,0.106650702655,1427.7524146,1887.08489726,2729.80015994,0.0524237192821,-190.385829984,129.527013945,-7.84915841346,20.7233757178,2.19368578968,7.79550655303,6.18708742248,1.34722646257,-1.59337832204,2.02129816137,-1.99060802452,1.17036524095,-1.35013373545,6.41779302271,-0.197651518025,-1.5646890161,2.23885781348,2.04159573995,0.173437473115,1.17652269852,jazz
jazz.00031.au,0.311018316641,0.0436052791774,1752.88489714,1990.25716621,3733.78575564,0.072414150179,-237.482687211,115.927263028,-15.4359752905,47.1107922792,-13.5095986557,18.1911644408,-13.9495289716,15.3395719606,-17.5364113317,13.3964760912,-6.23536946222,8.63169404209,-7.23637372557,4.77834598466,-4.39464425139,4.51624829791,-4.2541967002,2.31880770743,-9.93150311139,-4.32699346166,jazz
jazz.00093.au,0.269472085855,0.0453103259206,2152.03138353,2775.05612222,5013.83634868,0.0817032096556,-215.370550583,100.960495715,17.0978006994,12.972427943,16.0579607362,4.76277643658,4.56460075856,-3.13573596458,-4.15620101761,-2.2964836112,-4.92790545215,-3.35041169158,-1.42763009982,-5.02735533476,-0.666035694435,1.35133538292,1.99763577822,-0.251253572589,0.96430304304,-2.1252045221,jazz
jazz.00005.au,0.248236158877,0.107554607093,1268.06149697,1546.30012209,2486.20163295,0.057861328125,-246.291808934,120.192478879,-0.926510246313,30.691044052,0.197873385175,23.1468185241,0.439354165294,9.16496343707,-0.577162396155,5.70743024002,-3.75074448803,4.23002773786,-0.27873785657,7.44816945395,0.722171528019,7.07867204175,0.863595550659,0.953356087842,1.73695108142,-1.34549106209,jazz
jazz.00054.au,0.278100111092,0.162552937865,1669.35619712,2108.48654824,3461.11240446,0.0648593961639,-111.567279212,121.82063403,-3.15134968493,20.9247621861,2.52022921338,5.56207414144,-3.24716272774,2.61721862947,-2.29326158785,3.93397262305,-3.63948103983,-0.170130802686,-3.88979422409,0.444818556978,0.263308088318,-0.872357636362,-5.26876441946,-1.60189236333,-2.93035602266,-1.41906959803,jazz
jazz.00044.au,0.276576243149,0.0864628329873,1004.778193,1247.54142041,1810.46405237,0.049664098781,-247.059569479,168.001492056,-19.7123302987,21.9549275323,-0.721846526088,15.0738538769,-1.24745009791,4.72522411508,-2.03744270737,6.52953065196,-1.38700723699,5.62110154624,-0.294793456929,5.64932791941,3.2036283956,1.85954638474,7.01214316767,5.04273635047,2.45628966147,-0.896629600237,jazz
jazz.00015.au,0.332734744807,0.0623870901763,1782.47427793,2062.10087283,3812.66861198,0.0735706057711,-199.996586628,117.221429414,-12.3691392824,39.1070415705,-6.36014858916,16.5324489234,-17.3017116755,13.6270131474,-17.6672447792,14.0294856539,-10.2067064629,12.1791273903,-6.71575798698,7.7404530275,-8.08209897895,2.63263297671,-6.64774968727,4.87341037532,0.707613650491,0.463642631109,jazz
jazz.00083.au,0.429210207257,0.0743229165673,3393.74128569,3147.82072429,7234.93125136,0.149702042618,-125.983306777,56.6085660668,23.4967439,23.7023521999,-0.300948984736,7.1545231067,0.171779781687,-0.842715255049,-4.15783594785,-1.89734079375,2.52009882429,0.525469118185,0.926277802215,0.045988941927,2.91850971273,0.126014816058,1.31626852142,0.378993495053,-6.1319971451,-4.9476094544,jazz
jazz.00021.au,0.432825557258,0.0479827933013,2914.94666152,2420.45407931,5864.86453597,0.181399129862,-174.670865878,75.9045408392,-12.7951335035,52.6098910925,-29.4136878735,22.7542483551,-22.3655507956,18.6350992241,-24.7077437845,21.1694259771,-13.8020830322,13.0110414624,-7.86234295741,8.02164571456,-5.96960488072,9.53211845036,-6.00262998919,2.33921286562,-3.35795857309,2.51070523873,jazz
jazz.00070.au,0.276593781883,0.0864701494575,1116.43806185,1543.97485101,1954.72984668,0.0500363565451,-238.020618272,155.888611591,-9.19783145256,13.1872080841,6.59225090806,8.89891369287,3.99378415105,0.259403591173,1.76014149606,3.35623649834,1.18105172981,3.62097039067,1.15008593735,4.79107530942,3.47478995898,2.05884042427,6.52809113947,5.65077729459,1.80661660834,-0.245760665637,jazz
jazz.00098.au,0.327639797477,0.0601522736251,1885.04046231,2230.51900166,4355.89866048,0.0581251209365,-223.023120178,102.886248881,-1.66078900566,45.1986534867,-6.7383340737,25.3475764059,-14.3646512935,24.2425883901,-10.4144044019,11.1525232791,-9.14085373101,6.62753711215,-7.82888808163,9.37047068108,-3.42357306874,2.67626703384,-6.21342983204,0.863595371329,-3.38732534643,-0.374295341842,jazz
jazz.00088.au,0.291065032365,0.0916051343083,2428.49979962,3007.25114575,5927.24749208,0.069047957382,-192.468638055,80.9643351959,25.7013213029,18.5252363938,14.1580505209,1.25727166645,4.09714815117,-1.40714215426,2.66524992442,5.23419552697,3.71506337366,0.290355102798,7.33732970882,0.888430857168,-1.21676746967,-1.34086241664,1.14340227514,2.65186384213,3.20693876439,-3.00584410348,jazz
jazz.00099.au,0.295886172398,0.0392706356943,1492.37977397,2013.92581173,3375.90458637,0.0462004009046,-314.990340849,112.743452342,9.73684756382,38.9764391095,3.93553414257,20.0236353302,-7.21938229403,15.2870538195,-13.6829724729,10.1533626377,-4.88954376023,4.69853771392,-2.70474746359,3.82835482704,0.84313689017,3.35479325347,-2.10610650714,-1.24318201144,1.78730165791,-2.22446156027,jazz
jazz.00089.au,0.280357912789,0.0450448058546,1787.80068066,2485.5838979,3905.41805114,0.0627577459849,-322.47962019,90.6475218023,27.0296362813,37.8654443141,19.7100884639,4.60742050319,3.07670128262,7.97849665268,1.93792206214,2.09040942869,0.451951435017,4.88965073626,13.0543332424,0.406850947994,-0.720318650046,4.70927362637,1.23450731264,-3.7451977458,1.69401089507,0.392116629364,jazz
jazz.00008.au,0.357397900282,0.118613556027,1304.57575597,1636.56179163,2723.91686218,0.0462748524574,-189.889800131,134.417419747,-25.671046901,45.7375739438,8.20389587938,21.4436856698,-4.57349697909,14.3838753364,-12.6544869122,10.2763004861,-7.92996500621,-1.14119596018,-5.04101739777,2.41343257725,-5.01010003352,-2.1557445013,-4.24049995925,1.84086017766,-0.440287725143,-4.76805865151,jazz
jazz.00059.au,0.317431698383,0.182781308889,1397.30064207,2135.94823577,2932.36560172,0.0382779242454,-179.357200849,114.481219991,28.1913666582,35.9930720698,11.0568574829,12.6924048975,3.81479809327,8.52131631875,-0.00691403086444,5.46850791615,1.05074570736,2.61839159677,-3.74705000721,-0.294251043403,-0.728464694332,2.56540584074,0.192642520718,1.55288766481,-1.23652212098,1.40511112747,jazz
jazz.00049.au,0.209878648193,0.184434965253,2050.11298661,2467.13218055,4563.93073587,0.064795148631,-165.439525972,87.2478429069,24.8126597315,28.4170693026,-2.77729663607,-1.32944112458,-14.0675107979,-4.75026097093,-19.2076745741,-0.592264603426,-11.9469034851,-8.33767626637,-8.23510160332,-0.41560415978,-6.4166504189,-1.52869231008,2.02414496565,-0.445161412756,-0.903871508234,1.5463055798,jazz
jazz.00018.au,0.353478593618,0.052259337157,1992.88311822,2126.94813679,4247.30765045,0.0877088422746,-192.095922237,105.593340996,-26.0246327397,40.165217508,-6.66193505775,26.4967369107,-10.3846214862,18.4727266389,-14.0044894488,14.9326674749,-12.6868752911,9.59204449775,-5.19690159092,7.83142065334,-3.86727313349,12.3513037462,-1.12205149039,-0.778112678087,-2.98338321433,0.357160237867,jazz
jazz.00038.au,0.285575329797,0.0978262573481,1554.59036098,1775.38821112,3216.88888125,0.0664005811,-179.565214524,124.309810269,-29.7220024527,45.3715235509,-10.178179737,17.7530562723,-8.80674858446,12.7405824007,-10.7461430688,8.60367008071,-12.3847663897,3.3836037508,-12.0167983657,6.50717290026,-9.86899569191,-2.81273744693,-5.11530173854,-1.19927091593,-1.87399383781,-5.63563118334,jazz
jazz.00069.au,0.253836571272,0.111816331744,2009.87963505,2227.1067994,3910.78468535,0.0874321999565,-159.257083925,92.0270143018,-16.7616712344,27.4001247722,6.12046853198,3.25108258409,7.17925275668,4.03809398846,3.61508074406,3.56472332893,-0.571347458276,-3.72047691421,-4.73125695585,-2.60331048714,-3.31159665034,-3.55052507215,-0.887321522501,-2.31031055202,-0.943938851823,-5.4505231049,jazz
jazz.00079.au,0.338252175471,0.0698707550764,2634.40342956,2728.49491956,5562.59969705,0.10787614285,-163.520143044,65.9604435086,5.35733370114,41.9013237109,7.02878133736,5.50548916327,8.93152675374,2.67397658831,-0.185446232563,5.15957323375,10.4982422018,3.3358710793,3.84385448014,2.55077118141,5.69820613239,-1.08721931116,-1.78124749165,-5.19853317765,-5.65360602591,-9.76389911075,jazz
jazz.00028.au,0.276452080933,0.0487828403711,1853.53766839,2095.79934104,4029.62563341,0.0749046868953,-233.732877543,108.472468759,-10.7021221508,38.6964533587,-10.7721541756,14.1546891424,-16.2544092413,10.3713041388,-20.8170453221,10.0750873601,-12.014035152,7.77089940903,-12.0208774059,3.37878434906,-6.35257200394,3.98603917303,-1.27409908996,-3.82679959996,-6.22849961653,-4.94576214801,jazz
jazz.00039.au,0.247676074701,0.0822971910238,1311.37238104,1445.91993568,2724.75852376,0.0765237247243,-237.236048309,146.841103939,-24.451840175,64.2820712218,-10.8338318354,3.26193609413,-1.33047113665,2.71477640696,5.17192658592,0.391736130057,9.61763026664,2.49912471195,3.1255423821,7.75932249619,-1.52074483235,1.72432230334,0.765239753507,-2.45495490554,4.01520385218,-2.00383553765,jazz
jazz.00068.au,0.285185376351,0.0995485186577,1382.23229441,1642.10647348,2831.02454785,0.0612305443353,-204.397514389,138.613829579,-10.8054265113,46.563510724,-22.3252267361,9.6931068998,-11.0916426276,-17.7938236921,-7.58041201043,-1.6034297336,-7.65525796068,-1.020453705,-9.98079362056,-6.65622186349,-3.85004598767,-5.06801121423,-2.03989356513,-0.264972667167,-3.1894015116,-2.45172258762,jazz
jazz.00078.au,0.266176721773,0.11921018362,2502.84451901,2598.13666234,5154.8771625,0.0958304862858,-141.497472299,70.9047629249,-0.526373922569,33.5919283519,1.4217726883,-9.18426028503,0.762447667524,0.553962305721,-9.1787381833,-2.56486655684,4.08046786205,-2.2215194278,-0.690139200074,-0.827169131583,-6.49105595869,-6.00384166432,-4.24047552224,-3.23857831285,-4.07309697848,-6.55668063523,jazz
jazz.00029.au,0.304224061804,0.0363232977688,2235.41163604,2259.15466303,4683.82167757,0.0994041608214,-232.975375532,93.8223939439,-16.1863235512,49.5729255398,-13.9450972657,13.4895743884,-11.8254775155,13.2890244668,-25.8241095038,17.3734532886,-13.3153703206,9.2790799348,-5.48897111495,1.92100253166,-14.4045800274,2.59244349786,-11.4788626031,-1.22891538879,-5.20288263123,-3.87709465287,jazz
jazz.00009.au,0.267063042866,0.085393063724,749.262844691,1210.82665078,1133.36814668,0.0316902845637,-296.671521437,172.387283031,16.886984976,18.9254572518,1.37828813013,14.3709616538,1.00633311811,9.50949046484,-7.4145621719,3.51708034,-7.64856454235,-0.110094606508,-7.95120900813,-3.19555544098,-8.07570288929,-4.05966958312,-0.835380318543,-3.87021384525,-2.81913764692,-6.92344568085,jazz
jazz.00058.au,0.322371901603,0.0805904194713,1546.08398506,1580.41955368,2722.68353631,0.0996569937597,-190.530887966,144.030172673,-28.4490126315,33.8161504781,-1.30460088406,-2.29602520701,-5.6411331076,-3.63410861999,-10.530985171,-2.85340663966,-7.7112470136,-8.57982677603,-5.29966687064,-4.02702428747,-4.78332527438,-5.75882102302,-3.87881193568,-3.64090936021,-7.22926371628,-7.69236957746,jazz
jazz.00048.au,0.282587538956,0.0586632415652,1748.14249443,1947.71146719,3684.61105299,0.079297328512,-204.807807745,117.440759031,-20.9459806829,42.0051114814,-10.3566397122,19.2198766821,-11.6229494881,7.98637982548,-20.2686698482,8.77816230798,-11.7026343638,5.16935650597,-11.2369860199,6.06283026504,-5.14255795554,7.82760813258,-1.18888930409,-1.06887426108,-3.15961898386,-1.53669639044,jazz
jazz.00019.au,0.248039894076,0.0502176061273,1352.94792016,1714.84615152,2713.10026092,0.0554841694079,-267.259060483,129.052736332,-14.7394090187,41.2692433394,-1.01352012369,22.9561095392,-8.13347561503,11.1749607826,-9.08219373526,11.3160944933,-5.50014194456,13.5748343029,-1.18179547985,1.88025004155,-2.70640307772,3.27910049655,-1.59815749239,0.263369427596,-0.618737631756,4.51322000188,jazz
jazz.00002.au,0.267640059709,0.0808395445347,1064.8105639,1050.4191721,1896.03020163,0.0578726659249,-256.988341267,175.320329008,-44.8135352565,25.6681615977,-4.25699415036,-0.217433592727,-11.3235677353,-9.18298533805,-4.09938302714,-8.29661706498,-22.5509303314,-7.6050298376,-7.65057857774,-11.7420235426,-8.17305240539,-7.49792192553,-12.2957482474,-6.7692716025,-3.49553441408,-8.64475072418,jazz
jazz.00053.au,0.311741448883,0.130076989532,1804.60041879,1861.69803649,3646.27795146,0.0795191714638,-141.061167491,110.775235625,-27.4886709339,51.981960555,-8.66869917958,28.6313425152,-1.6141288269,9.66980762462,-11.1923640214,6.52514501217,-9.40589196292,-0.109844845819,-4.93431829871,-0.154445270961,-2.66580700335,-1.86212123208,-0.0254041283669,-4.24468775491,-4.22485763357,-5.63360685455,jazz
jazz.00094.au,0.237383958619,0.0398000851274,1077.1720131,1539.40442293,2111.37056616,0.0415118427099,-366.416142458,131.68824433,16.5347489256,36.3093467915,5.0729038315,14.668710819,-6.15108664601,4.70123005186,-9.58903361927,-1.30496432842,-2.68158545385,1.58426576488,-2.2557238123,-0.175473594859,-3.24957420756,-4.68713703559,-3.57129008546,-3.96197506306,-1.82038536313,-0.913832937543,jazz
jazz.00067.au,0.236712877298,0.138097256422,1353.92808914,1566.48711428,2830.34955193,0.0549456239116,-177.266746502,144.34038649,-17.2791638472,55.7055389876,-21.246848762,0.364317289134,-1.58398096408,-10.4037182603,-5.18141968375,-0.505843568186,-8.73604701182,3.87466416691,-7.95489240837,-3.00934492692,-2.74633089848,-2.6098117225,-2.22997804676,-1.950002622,-0.0208000095467,0.768554987356,jazz
jazz.00036.au,0.322362327469,0.0805874988437,1482.15968936,1412.22979179,2658.65892345,0.0995594886803,-196.829693312,152.809827526,-36.9056659331,41.7977817863,-8.69158802534,4.40016108233,-11.5495814344,1.42348647746,-14.7253879757,0.463416270216,-10.1674233021,-6.92262456816,-6.2461304474,-3.71391005517,-4.56279742583,-6.4129941983,-2.89557548583,-4.85011572306,-5.87903677639,-9.11746011809,jazz
jazz.00026.au,0.201875604929,0.0319453924894,1367.35377074,1638.78289652,2631.65075343,0.0586356998597,-414.107875898,104.863381232,-7.81181369018,37.8798010775,0.209388856129,23.4226416023,-7.27694309251,5.77431920203,-1.04819482378,8.50736009821,-5.49606540255,0.879674164681,-1.47691514472,7.71693080041,1.254896233,6.03863892848,5.24702787308,2.42952743195,7.60100837967,9.80227067161,jazz
jazz.00077.au,0.307464696845,0.145750105381,2778.00808879,2691.23945053,5813.67317885,0.13090245864,-77.0642220973,64.5237060771,-2.85142926149,28.5294736817,4.68223402021,-2.8159697157,-5.94682162814,1.89838025849,-5.20478202908,-2.32244344208,-2.94043440881,-6.14909136718,-0.761199312498,-4.47818972992,-4.1571668458,2.12597486119,0.842172497045,-2.66522024588,-3.32209102975,-8.30090174237,jazz
jazz.00084.au,0.392973838161,0.0516589544713,2874.64619415,2802.5387467,6138.06288397,0.118338286692,-178.064125303,61.9447192507,1.46799589808,36.0447682527,7.5812889108,5.15593744468,-0.916040755413,2.9429508507,1.44791453103,2.13266828553,5.16969191724,2.02591065657,0.510261873161,6.52783913968,2.60457969526,4.85715019324,7.93583009873,4.53166725989,-1.60569796665,3.73091885934,jazz
jazz.00043.au,0.253736855687,0.111775256693,1760.32410435,1792.65589346,3460.67074046,0.0856691720685,-173.264637996,111.665343534,-35.9229988169,45.8527097434,-11.4134042099,19.6940737329,-8.03759675582,17.946684582,-8.92459315663,14.7092194392,-10.3204263618,4.66786045161,-11.8030711909,3.22628869525,-7.98940863372,0.0797349278342,-3.57456651602,-0.442835400805,-2.09858990751,-4.89375048749,jazz
jazz.00012.au,0.36379306185,0.037538535893,1651.06762102,2041.00147193,3659.41120537,0.0636999171585,-253.218717128,122.671216628,-5.64390522904,40.5738935022,-5.83474025133,18.4057060706,-16.6524701381,14.5842920111,-15.1552756075,8.20708467523,-13.8926905136,8.28055379316,-7.30806752872,5.40889231109,-6.31343481812,2.78387336204,-4.22978484183,0.5371545445,-1.49080623196,-2.54378526448,jazz
jazz.00090.au,0.269970777514,0.0613883174956,1875.04496121,2569.41657748,4292.27404521,0.054154245477,-217.625050579,105.630026388,19.3221296847,28.3611264866,8.65934524761,0.146945391818,6.37499190331,-2.53225360337,-12.9922773096,-11.1498857357,-6.15587060643,-7.7400722547,0.416864814156,-1.26260628286,1.71106368452,-2.30086749755,-3.80585316958,-3.67980157509,0.576207470285,0.568501753086,jazz
jazz.00032.au,0.280695214028,0.0405219271779,1522.23589072,1909.54528454,3251.91366946,0.0614093036474,-305.476239988,121.92712682,2.58981971058,36.9299546187,-8.56181075231,17.910141452,-9.27540930684,10.5643417564,-9.93411083824,2.32078977928,-12.68663371,0.305487864445,-8.62705291912,2.5940234229,-6.96919227419,-2.91390234413,-4.64336333282,-3.23860555392,-4.45030672891,-3.97023166939,jazz
jazz.00063.au,0.380541385758,0.162367641926,2475.48578424,2687.01189885,5544.32480756,0.0981505780766,-51.316983838,85.20386555,3.64775186989,22.8632178081,-1.53044095183,6.11213828468,2.41202776176,3.64278524667,-1.86605718009,4.36495732485,1.08861344072,0.783798655735,-0.731488101676,0.413720648613,-3.37707191595,1.42146868468,0.404919387219,3.65097494221,-1.36891234238,1.21869823249,jazz
jazz.00057.au,0.23408038711,0.0781621038914,1377.83236805,1773.45283778,2583.87604232,0.0618065045714,-248.102877347,125.982811522,-12.5792620218,30.2753274044,-1.0780062069,-2.21548855267,1.94121362213,0.244142918771,2.70134041745,-4.41448859867,-6.46343808143,-6.50519111013,-3.99321858955,2.33121333785,0.34786117476,-4.0614899868,-1.51287806581,-3.53244431394,-6.19939503513,-7.35220494743,jazz
jazz.00006.au,0.274875314036,0.0986262112856,1219.80501884,1459.23749874,2416.71871977,0.0480624455786,-234.333407682,142.727401694,-14.2752900974,51.9330908284,-8.18891953243,12.7581586377,-4.29144647908,12.0687446677,-13.7043459599,-1.55593378204,-3.97085151894,4.92963224175,-3.9329068077,2.18435333912,-6.67567738444,-9.76001606711,-4.46923665632,-5.53651781678,-1.16643960404,-1.10481707943,jazz
jazz.00016.au,0.249544149371,0.0606014728546,1465.52280853,1738.34942483,2820.97460862,0.0698642789764,-259.798981875,123.204211854,-6.40648259484,37.5729506821,-2.98382348546,13.0547151814,-14.0923530825,5.30672872411,-11.9700351149,3.51955316002,-9.63441247425,5.33694431918,-7.84500679771,3.26061863692,-0.553349799903,2.88541124466,-0.0326753530137,2.09888168373,1.1097779114,2.93529838211,jazz
jazz.00047.au,0.358686059137,0.0538925565779,1982.06257333,2144.94951308,4262.46589212,0.0935735082479,-201.78689334,109.289007638,-15.5106340183,44.2930955682,-11.0476831542,18.8641821211,-11.3144816095,18.4153301606,-18.9196453966,11.2290946473,-11.9051950664,6.97232763449,-11.6546421392,7.09102832277,-9.12250168735,9.8932932894,-5.65445589284,-3.31552956332,-5.45055234603,-0.304968191934,jazz
jazz.00073.au,0.332394333672,0.133185863495,2968.56658848,2922.51632511,6416.56953322,0.129754695361,-84.0234995567,63.064726079,5.64046807512,24.9224278551,6.20747795633,-2.90515568863,-0.360898233634,-1.07144115773,-4.2427154402,-2.32822204224,1.57240038835,1.93658931819,1.54047075267,-4.47040695978,-5.30557203087,-2.99609040355,-2.89108148939,-3.32132679458,0.327687625783,-3.97533334574,jazz
jazz.00022.au,0.201481683606,0.0505171567202,1451.62688024,1920.10335034,3046.54824461,0.051222290417,-298.806484323,112.055495723,6.48538888771,28.3974320554,-6.74801577743,16.6612863122,-11.7989567444,12.7523510842,-8.34964812221,13.8872060849,-4.23941111073,2.32328391111,-4.31963258763,1.41598574096,0.713352592141,13.468803385,9.41837848145,6.9257247516,7.88135527198,-1.78087279792,jazz
jazz.00080.au,0.370394628605,0.0757585987449,3028.91687528,2828.84347925,6201.17916898,0.140357805848,-117.219290252,56.9924643436,-2.11005314381,35.6177520573,4.71480709513,3.8939518913,11.5937033016,6.07363369504,0.576404059995,2.2743349076,2.70473901792,-1.84570415834,1.68202747159,0.397471930445,2.06067889342,-1.18988347568,-1.06874310784,-6.28668704343,-5.38872483528,-4.86746300413,jazz
jazz.00091.au,0.230999649912,0.0409251898527,2958.80848954,2832.89511531,6065.3049906,0.15142274272,-299.37448329,60.7729143146,32.0944490609,25.7008467979,7.47089235523,-1.2935558895,1.86070313654,5.26326741613,-5.52890687863,-3.09923282498,3.65459205831,-2.29468488625,0.886704933201,3.33408671989,7.26955414557,5.93300428381,-8.26070888788,-0.456922551646,1.99890573187,-7.01504277507,jazz
jazz.00033.au,0.274069123158,0.0697894245386,1169.41546427,1498.27461192,2444.15188721,0.0423497061242,-261.790866761,139.533487968,-17.1281900159,49.9033603562,-5.8625421178,19.851041643,1.86337575601,5.71268491264,-7.82812228876,-0.422029618358,-1.24578365772,-2.18974767089,4.4711355698,-0.315947237907,0.11001086735,-0.276824655362,1.98796725011,-2.63493920131,-1.15876953598,-5.37211278303,jazz
jazz.00062.au,0.285619601725,0.0978472530842,1725.39751162,2090.77905855,3504.46214233,0.067522267439,-168.115782395,108.283946508,-14.1578164459,30.4701942113,3.8842808303,4.66693509477,3.18346373871,1.91759535009,-1.14402525392,0.233215395713,-5.24922001613,-2.55578367202,-7.22349360739,2.77730887476,-7.12201943053,-4.67757734275,-4.03575330829,-1.61515569433,-2.01464952941,-5.04919339422,jazz
jazz.00056.au,0.372507247332,0.198317438364,2978.3220638,3036.41129907,6863.06683331,0.114825080423,-38.015736431,64.9869378188,14.2998626542,21.2886964735,7.50550472199,6.37386079451,1.93456193034,6.55582205346,-2.93441728024,5.59514778005,2.5006968634,3.02963923449,0.607590151003,1.98996963444,-1.78271578705,4.51632099262,0.0600439933776,-2.04029540853,-3.86147884245,-2.04283459857,jazz
jazz.00007.au,0.197231349048,0.0937699154019,1169.86471982,1355.42423311,1958.03816001,0.0648344530041,-291.983275517,137.721313049,2.66265223444,35.6097034543,-12.3063227995,15.5877267401,-6.79069006898,-2.83440890326,-3.7850691018,-3.48030575644,-1.72544385552,10.4000404648,8.31560701436,5.22909023364,0.32318901191,0.378700427223,-1.47947901318,-0.755189898519,-6.32767334543,-5.54221593571,jazz
jazz.00017.au,0.345523762524,0.0498635731637,1934.3846975,2187.00285425,4327.257167,0.0841865657653,-233.072712949,105.92338346,-2.67058809446,37.4414698751,-8.17834397677,15.7247976961,-15.0751398762,8.37573844266,-16.3800756601,8.63400395976,-9.38650737475,7.09268974761,-5.99816382206,1.99329461236,-5.72694915624,-0.940968421002,-6.91553079038,-3.77291093522,-1.63799728141,-2.44433011759,jazz
jazz.00046.au,0.25023968633,0.110548406839,1295.16791925,1446.06110325,2695.34203497,0.0586500610729,-204.18814787,147.604614105,-25.223413721,49.3388506752,-15.65288727,2.69877107068,-7.83865115896,-10.6439499496,-4.78827260026,-3.66789093068,-3.51015614395,1.56530393715,1.47729574391,-2.72484191912,-0.284618805546,-2.21754114095,1.51798292864,-1.05465042664,-1.77252789925,-2.46812110143,jazz
jazz.00072.au,0.250238591359,0.11054879427,1336.14828985,1554.1498219,2751.5583617,0.0587347166457,-202.79179366,145.767173204,-23.5914770409,47.8513445692,-14.3625780239,1.65434872416,-7.06531734536,-11.1222706741,-4.59618623004,-3.60330022524,-3.79599358383,2.04541422677,0.848328563783,-2.01923595574,-1.03509549994,-1.44927989952,0.784545673678,-0.402278003542,-2.33586814721,-2.0079281751,jazz
jazz.00023.au,0.220781901756,0.0878485664725,1987.81757804,2099.94500199,4315.54057118,0.08007358988,-188.079697756,98.6381125663,-11.2872051812,47.2163206739,-20.3305347622,18.7935402525,-15.7910238479,13.6960794795,-15.4608473003,17.4255188292,1.0100970041,18.2902553655,4.64351004519,9.83278332166,-5.50070904503,2.12670916365,-6.25423053241,-3.41301556217,-2.98905472219,2.21249555338,jazz
jazz.00081.au,0.441978340459,0.0432349331677,3027.20348831,3302.6324882,7278.66432025,0.100148298423,-228.338620846,67.538222329,37.0755855124,21.3156363897,17.052656179,10.1459278121,10.7813076994,8.00956263549,2.03594790712,0.292791909689,2.4995104161,3.84708912628,1.57727199233,2.8278770064,0.0421207352981,-0.196999406615,2.31624316455,3.29852785129,4.04696606696,-0.187813668642,jazz
jazz.00003.au,0.319312718691,0.0594959445298,813.293729249,1058.89892103,1417.00809821,0.044674333035,-297.215108543,193.096518192,10.1615303243,-1.62114396148,3.40623401495,9.99291942044,-7.25891117948,4.68165120741,-5.39321581834,-2.86730955533,-10.227100623,0.378859614134,-4.96220094855,3.24083702258,-4.4763384729,-1.89106586552,-2.27284447849,3.88331572399,0.344251722164,-2.21415641201,jazz
jazz.00052.au,0.366024349248,0.188674926758,2291.37912229,2593.30460473,5247.23493735,0.0774182771382,-91.1865122019,82.6011893549,12.1625072838,36.6988104148,-0.830794896414,13.4213660673,5.6188342803,9.65803570707,-3.78620630248,1.81392339951,1.53756964342,1.28916110096,0.82611257904,4.40427984895,0.561573194604,3.81614016864,-0.350271316079,0.230531466767,1.80335862068,1.73737123599,jazz
